link,city,type_of_house,rooms,house
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"58,3 м², 3-комнатная квартира
1 этаж из 9
улица Демьяна Бедного, 26к3
Гражданский проспект 
14 мин.
7 300 000 ₽
125 214 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
Продается теплая 3-комнатная квартира в кирпичном доме серии 1-528 кн-41 на Демьяна Бедного 26 корпус 3. Год ввода дома в эксплуатацию 1972. Управляющая организация: ООО «ЖКС № 1 Калининского района». Отличная локальная инфраструктура - во дворе
Показать телефон
В избранное
51 минуту назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"98 м², 3-комнатная квартира
ЖК Riverside, 16 этаж из 18
Ушаковская набережная, 1к3
Чёрная речка 
13 мин.
29 900 000 ₽
305 102 ₽ за м²
Riverside дизайнерская отделка «под ключ» Ремонт и полная меблировка. Функциональная планировка. Лучшие отделочные материалы и оборудование. Жилой комплекс с закрытой территорией, спортивными и детскими площадками. Спальни: 2; Ванные комнаты: 2;
Показать телефон
В избранное
Engel & Völkers, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"135 м², 3-комнатные апартаменты
4 этаж из 4
Южная дорога, 5
Крестовский Остров 
16 мин.
137 000 000 ₽
1 014 815 ₽ за м²
К продаже предлагаются видовые апартаменты общей площадью 135 кв. м на последнем этаже клубного дома ""Пятый Элемент"", отличающегося своим уникальным местоположением - это единственный дом, расположенный непосредственно в парке, в глубине Крестовского
Показать телефон
В избранное
Knight Frank St Petersburg, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"42 м², 3-комнатная квартира
3 этаж из 5
улица Лёни Голикова, 12
Проспект Ветеранов 
16 мин.
6 200 000 ₽
147 619 ₽ за м²
На проверке в Росреестре
ипотека
Продается 3-х комнатная квартира с хорошим качественным ремонтом в доме 1966 года постройки. Квартиру делали для себя. Продается в связи с переездом в другой город. Квартира чистая, уютная. Стеклопакеты, пол - ламинат, стены - обои, с/у - плитка. Из
Показать телефон
В избранное
41 минуту назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"144,1 м², 3-комнатная квартира
ЖК «Премьер Палас», 1 этаж из 11
Пионерская ул., 50
Чкаловская 
17 мин.
26 949 104 ₽
187 017 ₽ за м²
Хорошая цена!
С гордостью представляем первую в Петербурге резиденцию ""Премьер Палас"", расположенную на берегу Невы, напротив зелени скверов Крестовского острова, в исторической части Петроградки. ЖК ""Премьер Палас"" - это не просто жилой комплекс а настоящая
Показать телефон
В избранное
Мир Квартир-Элит, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"156,1 м², 3-комнатная квартира
ЖК «Васильевский Квартал», 4 этаж из 9
Наличная улица, 26к3
Приморская 
13 мин.
25 928 200 ₽
166 100 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
ипотека
Арт. 42240168 Напрямую от собственника продается трехкомнатная квартира в ЖК «ВАСИЛЬЕВСКИЙ КВАРТАЛ» элитный жилой комплекс в центре Петербурга. Возможен On-line показ квартиры (по скайпу, WhatsApp, Telegram или удобному Вам мессенджеру) в удобное для
Показать телефон
В избранное
Rielt Group Agency, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"81,1 м², 3-комнатная квартира
1 этаж из 5
улица Васи Алексеева, 20/24
Кировский завод 
8 мин.
10 000 000 ₽
123 305 ₽ за м²
Проверено в Росреестре
Квартира просторная, чистая, светлая. Расположена на высоком цоколе. Все три комнаты большие: 19,4 кв. м., 19,2 кв. м., 18,1 кв.м. Высота потолков 3 м. Дом сталинской постройки: толстые стены, большие окна, широкие двери. Окна выходят во двор и на
Показать телефон
В избранное
Ирина
24 июля 2021"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"85 м², 3-комнатная квартира
3 этаж из 4
Владимирский проспект, 3
Достоевская 
5 мин.
28 000 000 ₽
329 412 ₽ за м²
ипотека
Арт. 21543765 Здравствуйте, наш уважаемый покупатель! В историческом центре Санкт-Петербурга, у Невского проспекта продаётся прекрасная 3х комнатная квартира, с качественным дизайнерским ремонтом. Уникальная атмосфера в квартире создана американским
Показать телефон
В избранное
Мир квартир, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"97,4 м², 3-комнатная квартира
ЖК «Шушары», 5 этаж из 21
посёлок Шушары, Вишерская улица, 22
Купчино 
11 мин.
11 500 000 ₽
118 070 ₽ за м²
ипотека
ID 20479 - пожалуйста, сообщите этот номер менеджеру. Если вы цените комфорт, тишину и спокойствие, то это квартира для большой семьи Ваша. Ее преимущества: + квартира на две стороны, все спальни смотрят во двор, что обеспечит тишину и спокойствие; +
Показать телефон
В избранное
М16 Недвижимость, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"140 м², 3-комнатная квартира
ЖК «Граф Орлов», 3 этаж из 8
Московский проспект, 183-185Ак5
Московская 
4 мин.
28 440 000 ₽
203 099 ₽ за м²
Проверено в Росреестре
ДОМ СДАН! КЛЮЧИ СРАЗУ!!! ID 9802 - пожалуйста, сообщите этот номер менеджеру! Продается просторная двухсторонняя 3к. квартира с подчистовой отделкой в новом жилом комплексе бизнес класса в Московском районе! ВНИМАНИЕ! На данную квартиру действует
Показать телефон
В избранное
Статус, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"80,4 м², 3-комнатная квартира
новостройка, ЖК GloraX City Zanevsky 2024 г., 2 этаж из 14
-
Ладожская 
8 мин.
16 319 900 ₽
202 984 ₽ за м²
ипотека
ЖК «GloraX City Zanevsky» это инвестиционный проект, включающий в себя 2 жилых дома и 2 гостиничных корпуса. Фасады облицованы керамогранитом светлого оттенка. Выполнена дизайнерская отделка входных групп, в каждом подъезде установлены скоростные
Показать телефон
В избранное
Единый Центр Бронирования, агентство
6 часов назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"87,8 м², 3-комнатная квартира
ЖК «Ласточкино гнездо», 21 этаж из 23
Русановская улица, 15к1
Ломоносовская 
21 мин.
14 300 000 ₽
162 870 ₽ за м²
На проверке в Росреестре
Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, гостевой паркинг, лифт пассажирский, лифт грузовой, ремонт по дизайн-проекту, также имеются: телефон, интернет, кабельное телевидение, счетчики
Показать телефон
В избранное
34 минуты назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"125 м², 3-комнатная квартира
3 этаж из 4
Итальянская улица, 4
Невский проспект 
3 мин.
69 900 000 ₽
559 200 ₽ за м²
Дом Жако классика в доме с паркингом на площади Искусств Дом после реконструкции 2000 года, расположенный в самом сердце «Золотого треугольника» Петербурга. Отапливаемый паркинг. Профессиональная охрана, контроль доступа, видеонаблюдение. Практичная
Показать телефон
В избранное
Engel & Völkers, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"137,9 м², 3-комнатная квартира
4 этаж из 4
Владимирский проспект, 13/9
Достоевская 
3 мин.
28 000 000 ₽
203 046 ₽ за м²
Проверено в Росреестре
Дом в стиле классицизм построен архитектором Плавовым П.С. для барона Фредерикса. Вход с Графского переулка через ворота с ПЗУ и зеленый благоустроенный двор с выделенными местами для автостоянки. Лестница в хорошем состоянии; по 2 квартиры на
Показать телефон
В избранное
Richness Realty Elite, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"117 м², 3-комнатная квартира
3 этаж из 4
Большая Конюшенная улица, 1
Невский проспект 
13 мин.
34 000 000 ₽
290 598 ₽ за м²
ипотека
Арт. 812822 Дорогие жители и гости нашего города ! Предлагаем Вашему вниманию эксклюзивную двухуровневую квартиру расположенную в престижной, самой элитной части центрального района г. Санкт-Петербурга - ""Золотой треугольник"". В ближайшей шаговой
Показать телефон
В избранное
Мир Квартир-Элит, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"125,3 м², 3-комнатная квартира
новостройка, ЖК Familia 4 кв. 2021 г., 5 этаж из 8
Петровский проспект, 20
Спортивная 
10 мин.
36 021 448 ₽
287 482 ₽ за м²
Показать телефон
В избранное
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"58,3 м², 3-комнатная квартира
1 этаж из 9
улица Демьяна Бедного, 26к3
Гражданский проспект 
14 мин.
7 300 000 ₽
125 214 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
Продается теплая 3-комнатная квартира в кирпичном доме серии 1-528 кн-41 на Демьяна Бедного 26 корпус 3. Год ввода дома в эксплуатацию 1972. Управляющая организация: ООО «ЖКС № 1 Калининского района». Отличная локальная инфраструктура - во дворе
Показать телефон
В избранное
52 минуты назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"78,6 м², 3-комнатная квартира
ЖК «Геометрия», 6 этаж из 22
Лыжный переулок, 4к3
Беговая 
18 мин.
19 500 000 ₽
248 092 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
ипотека, торг
ПРОДАЕТСЯ ПРОСТОРНАЯ КВАРТИРА В ПРИМОРСКОМ РАЙОНЕ Евро-трёхкомнатная квартира расположена на 6-ом этаже и имеет идеальную планировку: полноценная спальня (10.9 м2) с большой гардеробной (4.2 м2), отдельная детская комната (12.4 м2) и просторная
Показать телефон
В избранное
Никита Вахнин, частный агент
15 августа 2021"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"42 м², 3-комнатная квартира
3 этаж из 5
улица Лёни Голикова, 12
Проспект Ветеранов 
16 мин.
6 200 000 ₽
147 619 ₽ за м²
На проверке в Росреестре
ипотека
Продается 3-х комнатная квартира с хорошим качественным ремонтом в доме 1966 года постройки. Квартиру делали для себя. Продается в связи с переездом в другой город. Квартира чистая, уютная. Стеклопакеты, пол - ламинат, стены - обои, с/у - плитка. Из
Показать телефон
В избранное
42 минуты назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"92,8 м², 3-комнатная квартира
3 этаж из 6
улица Ленина, 25
Петроградская 
10 мин.
29 900 000 ₽
322 198 ₽ за м²
Готовы показать онлайн
ипотека
Арт. 49200446 Предлагается к продаже трёхкомнатная квартира на Петроградской стороне, по улице Ленина, дом 25. Замечательная квартира расположена на 3 этаже в добывшем доходном доме купца Стрелина М.Т., построенном в 1902 году архитектором
Показать телефон
В избранное
Мир Квартир-Элит, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"64,4 м², 3-комнатная квартира
11 этаж из 15
улица Доблести, 28к2
Ленинский проспект 
20 мин.
6 990 000 ₽
108 540 ₽ за м²
Продается 3-ёх комнатная квартира в красносельском районе города. Чисто, тепло и уютно. Установлены стеклопакеты. Можно заезжать и жить! При желании сделать ремонт под себя. Район с полностью развитой инфраструктурой. Сады, школы , гимназии и
Снято 22 часа назад
16 августа 2021"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"105,9 м², 3-комнатная квартира
5 этаж из 7
Аптекарская набережная, 6
Петроградская 
18 мин.
38 500 000 ₽
363 551 ₽ за м²
Хорошая цена!
Арт. 45117944 Квартира в современном доме, расположенном на первой линии Невы и рядом с Ботаническим садом, м. Петроградская 10 мин. пешком, рядом, школы, детские сады, торговые центы, бутики известных брендов, рестораны. Закрытая благоустроенная
Показать телефон
В избранное
Мир Квартир-Элит, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"73 м², 3-комнатная квартира
ЖК «Северная Долина», 3 этаж из 28
посёлок Парголово, улица Николая Рубцова, 13
Парнас 
17 мин.
8 950 000 ₽
122 603 ₽ за м²
Проверено в Росреестре
Хорошая цена!
ипотека
г. Санкт- Петербург, Выборгский р-н, улица Николая Рубцова , 13 До метро «ПАРНАС» -1500 метров! Хотите квартиру в новом и спокойном районе города? Рассмотрите вариант квартиры в 18 минутах от станции метро «Парнас». Продается 3-х комнатная квартира в
Показать телефон
В избранное
МН Групп, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"103 м², 3-комнатная квартира
ЖК «Твин Пикс», 16 этаж из 26
Бухарестская улица, 110к1
Проспект Славы 
6 мин.
21 800 000 ₽
211 650 ₽ за м²
Арт. 41625735 Здравствуйте, наш уважаемый покупатель! Продается великолепная семейная квартира с ремонтом и паркингом в одном из лучших ЖК ""Твин Пикс"" у ст. метро Проспект Славы. Современный дом построен в 2009 году, застройщик СК ""Импульс"". Квартира
Показать телефон
В избранное
Мир квартир, агентство
7 часов назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"90,1 м², 3-комнатная квартира
ЖК «Дом у Каретного», 3 этаж из 10
Днепропетровская улица, 65
Обводный канал 
12 мин.
17 965 940 ₽
199 400 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
ипотека
Проект дома разработан с особым трепетным отношением к истории нашего города, так как он возводится в центре исторической застройки рубежа XIX-XX веков. Вместе с тем, это высокотехнологичный и современный дом, который удовлетворит потребности даже
Показать телефон
В избранное
ГЦН ТД Невский, агентство
7 часов назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"87,8 м², 3-комнатная квартира
ЖК «Ласточкино гнездо», 21 этаж из 23
Русановская улица, 15к1
Ломоносовская 
21 мин.
14 300 000 ₽
162 870 ₽ за м²
На проверке в Росреестре
Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, гостевой паркинг, лифт пассажирский, лифт грузовой, ремонт по дизайн-проекту, также имеются: телефон, интернет, кабельное телевидение, счетчики
Показать телефон
В избранное
35 минут назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"150,1 м², 3-комнатная квартира
ЖК «Граф Орлов», 3 этаж из 17
Московский проспект, 183-185Ак8
Московская 
11 мин.
29 531 000 ₽
196 742 ₽ за м²
ДОМ СДАН! ID 9804 - пожалуйста, сообщите этот номер менеджеру! Продается просторная двухсторонняя 3к. квартира в новом жилом комплексе бизнес класса в Московском районе! ВНИМАНИЕ! На данную квартиру действует доп. скидка!!! Преимущества комплекса
Показать телефон
В избранное
Статус, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"121,3 м², 3-комнатная квартира
новостройка, ЖК Neva Haus, 3 этаж из 8
Петровский проспект, 11к2
Крестовский Остров 
19 мин.
39 052 160 ₽
322 000 ₽ за м²
Готовы показать онлайн
ипотека, торг
ВИДОВАЯ КВАРТИРА, вид на сад и реку. ПЕРЕУСТУПКА ОТ ИНВЕСТОРА, выгоднее чем от застройщика! 3-комн. квартира в ЖК NEVA HAUS площадью 121,28 кв.м. Корпус 2 на первой линии р. Малая Невка. Дом бизнес-класса со своей набережной, рядом с парком. Закрытая
Показать телефон
В избранное
Меньков Андрей, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"91,1 м², 3-комнатная квартира
ЖК «Неоклассика 2», 1 этаж из 4
посёлок Шушары, территория Пулковское, Образцовая улица, 5к4
Московская 
32 мин.
12 412 650 ₽
136 253 ₽ за м²
Готовы показать онлайн
ипотека
Проект строится в зоне новой малоэтажной застройки, несколько соседних кварталов уже готовятся к заселению. Архитектурный стиль жилого комплекса можно определить как петербургский неоклассицизм начала 20 века (с элементами современных стилистических
Показать телефон
В избранное
ГЦН ТД Невский, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"80,2 м², 3-комнатная квартира
новостройка, ЖК «Солнечный город» 2023 г., 2 этаж из 8
Красносельский район, муниципальный округ Сосновая Поляна, жилой комплекс Солнечный Город», корп. 1,4,5,6,7, пр-т Ветеранов, д. 169, корп. 2, 3
Проспект Ветеранов 
35 мин.
10 200 459 ₽
127 219 ₽ за м²
ипотека
Продается трехкомнатная квартира в новостройке ЖК «Солнечный город» по адресу Санкт-Петербург, Красносельский, ЖК «Солнечный город», корп. 1,4,5,6,7, пр-т Ветеранов, д. 169, корп. 2, 3. Общая площадь квартиры 80.18 кв. м., этаж 2 из 8. Тип проекта,
Показать телефон
В избранное
Setl City
21 час назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"116,6 м², 3-комнатная квартира
ЖК «Новое Купчино», 8 этаж из 13
Малая Бухарестская улица, 12
Дунайская 
12 мин.
19 438 000 ₽
166 678 ₽ за м²
Хорошая цена!
ипотека
id 1010538. Продаётся 3 комнатная квартира во Фрунзенском районе. Дом сдан. Квартира №1042 на 8 этаже. Отделка черновая. Дом кирпичный. Фасады облицованы кирпичом двух цветов и декоративными элементами, которые образуют лаконичный рисунок и
Показать телефон
В избранное
Юникорн, агентство
7 часов назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"138,2 м², 3-комнатная квартира
ЖК «LEGENDA Героев», 11 этаж из 23
Красносельский район, муниципальный округ Южно-Приморский, микрорайон Балтийская Жемчужина, жилой комплекс Легенда Героев пр-кт
Ленинский проспект 
25 мин.
25 736 450 ₽
186 240 ₽ за м²
На проверке в Росреестре
Готовы показать онлайн
ипотека
LEGENDA в Южно-Приморской части Санкт-Петербурга. Новый проект станет безусловным событием для всех, кто требователен к эстетике и комфорту. Органичная среда для семейного проживания будет создана в рамках фирменного бескомпромиссного подхода к
Показать телефон
В избранное
ГЦН ТД Невский, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"58,3 м², 3-комнатная квартира
1 этаж из 9
улица Демьяна Бедного, 26к3
Гражданский проспект 
14 мин.
7 300 000 ₽
125 214 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
Продается теплая 3-комнатная квартира в кирпичном доме серии 1-528 кн-41 на Демьяна Бедного 26 корпус 3. Год ввода дома в эксплуатацию 1972. Управляющая организация: ООО «ЖКС № 1 Калининского района». Отличная локальная инфраструктура - во дворе
Показать телефон
В избранное
53 минуты назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"105,6 м², 3-комнатная квартира
новостройка, ЖК Grand House 2021 г., 3 этаж из 9
Тележная улица, 17-19
Площадь Александра Невского 
10 мин.
31 000 000 ₽
293 505 ₽ за м²
ипотека
Продается 3-комнатная квартира № 31 в ЖК ""Grand House"" по ПЕРЕУСТУПКЕ Квартира расположена в 2 секции дома, окна выходят на улицу и во двор. В квартире два санузла, все комнаты изолированы. Высота потолков - 3,10 м. Срок сдачи - 2 квартал 2021 года!
Показать телефон
В избранное
М2Маркет, агентство
4 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"107 м², 3-комнатная квартира
3 этаж из 5
набережная реки Мойки, 55
Адмиралтейская 
5 мин.
39 900 000 ₽
372 897 ₽ за м²
ипотека
Арт. 43634838 ""27 января 1837 года, около четырех часов дня, в угловой подъезд, где находилась кондитерская, пришел А. С. Пушкин. Он дожидался здесь своего секунданта Данзаса. До роковой дуэли оставалось менее часа. Отсюда он последний раз смотрел на
Показать телефон
В избранное
Мир Квартир-Элит, агентство
4 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"42 м², 3-комнатная квартира
3 этаж из 5
улица Лёни Голикова, 12
Проспект Ветеранов 
16 мин.
6 200 000 ₽
147 619 ₽ за м²
На проверке в Росреестре
ипотека
Продается 3-х комнатная квартира с хорошим качественным ремонтом в доме 1966 года постройки. Квартиру делали для себя. Продается в связи с переездом в другой город. Квартира чистая, уютная. Стеклопакеты, пол - ламинат, стены - обои, с/у - плитка. Из
Показать телефон
В избранное
43 минуты назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"154,6 м², 3-комнатная квартира
ЖК «Васильевский Квартал», 4 этаж из 9
Наличная улица, 26к3
Приморская 
13 мин.
25 679 038 ₽
166 100 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
ипотека
Арт. 41780591 Напрямую от собственника продается трехкомнатная квартира в ЖК «ВАСИЛЬЕВСКИЙ КВАРТАЛ» элитный жилой комплекс в центре Петербурга. Возможен On-line показ квартиры (по скайпу, WhatsApp6 Telegram или удобному Вам мессенджеру) в удобное для
Показать телефон
В избранное
Rielt Group Agency, агентство
4 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"78,6 м², 3-комнатная квартира
3 этаж из 14
проспект Стачек, 212
Ленинский проспект 
11 мин.
16 300 000 ₽
207 379 ₽ за м²
ID 20495 - пожалуйста, сообщите этот номер менеджеру. Продам трехкомнатную квартиру в кирпично-монолитном доме 2007 года постройки. Квартира располагается на третьем этаже, дом с собственной огороженной территорией, парковкой и видео наблюдением. В
Показать телефон
В избранное
М16 Недвижимость, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"70,5 м², 3-комнатная квартира
новостройка, ЖК «Зеленый квартал на Пулковских высотах» 2023 г., 5 этаж из 5
Московский район, муниципальный округ Пулковский Меридиан, жилой комплекс Зелёный Квартал, Пулковское шоссе, д.103, лит Р, уч.57, корп. 6.2
Московская 
30 мин.
9 100 210 ₽
129 081 ₽ за м²
ипотека
Продается трехкомнатная квартира в новостройке ЖК «Зеленый квартал на Пулковских высотах» по адресу Санкт-Петербург, Московский, Пулковское шоссе, д.103, лит Р, уч.57, корп. 6.2. Общая площадь квартиры 70.50 кв. м., этаж 5 из 5. Тип проекта, по
Показать телефон
В избранное
Setl City
14 минут назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"87,8 м², 3-комнатная квартира
ЖК «Ласточкино гнездо», 21 этаж из 23
Русановская улица, 15к1
Ломоносовская 
21 мин.
14 300 000 ₽
162 870 ₽ за м²
На проверке в Росреестре
Доп. описание: санузел раздельный, пластиковые окна, в доме есть: открытый двор, наземный паркинг, гостевой паркинг, лифт пассажирский, лифт грузовой, ремонт по дизайн-проекту, также имеются: телефон, интернет, кабельное телевидение, счетчики
Показать телефон
В избранное
36 минут назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"130,7 м², 3-комнатная квартира
новостройка, ЖК Familia 4 кв. 2021 г., 6 этаж из 8
Петровский проспект, 20
Спортивная 
10 мин.
39 512 124 ₽
302 265 ₽ за м²
Показать телефон
В избранное
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"74,3 м², 3-комнатная квартира
1 этаж из 9
улица Вавиловых, 8к3
Академическая 
17 мин.
7 500 000 ₽
100 942 ₽ за м²
Проверено в Росреестре
Хорошая цена!
ипотека
Санкт-Петербург, Калининский р-н, Улица Вавиловых 8к3. Продается трехкомнатная квартира общей площадью 74,3 кв.м. В квартире требуется ремонт. Отличная планировка, две изолированные комнаты. Одна - смежная с залом, во второй - выход в коридор. Две
Показать телефон
В избранное
МН Групп, агентство
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"89,4 м², 3-комнатная квартира
ЖК «Дом у Каретного», 6 этаж из 10
Днепропетровская улица, 65
Обводный канал 
12 мин.
17 826 360 ₽
199 400 ₽ за м²
Проверено в Росреестре
Готовы показать онлайн
ипотека
Проект дома разработан с особым трепетным отношением к истории нашего города, так как он возводится в центре исторической застройки рубежа XIX-XX веков. Вместе с тем, это высокотехнологичный и современный дом, который удовлетворит потребности даже
Показать телефон
В избранное
ГЦН ТД Невский, агентство
6 часов назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"55,9 м², 3-комнатная квартира
3 этаж из 4
улица Пограничника Гарькавого, 20к1
Проспект Ветеранов 
27 мин.
6 750 000 ₽
120 751 ₽ за м²
Проверено в Росреестре
ипотека
Санкт-Петербург, Красносельский район Улица Пограничника Гарькавого, дом 20, корпус 1 Тихая чистая уютная трехкомнатная квартира общей площадью 55,9м кв. в Красносельском районе; отличная транспортная доступность и развитая инфраструктура. В пешей
Показать телефон
В избранное
3 часа назад"
https://realty.yandex.ru/sankt-peterburg/kupit/kvartira/tryohkomnatnaya/,sankt-peterburg,kvartira,tryohkomnatnaya,"143,6 м², 3-комнатная квартира
новостройка, ЖК Neva Haus, 7 этаж из 9
Петроградский район, муниципальный округ Петровский, жилой комплекс Нева Хаус
Крестовский Остров 
21 мин.
36 912 912 ₽
257 000 ₽ за м²
Готовы показать онлайн
ипотека, торг
ПЕРЕУСТУПКА ОТ ИНВЕСТОРА, выгоднее чем от застройщика! 3-комн. квартира в ЖК NEVA HAUS площадью 143.63 кв.м. Корпус 3, на первой линии р. Малая Невка. Дом бизнес-класса со своей набережной, рядом с парком. Закрытая и охраняемая придомовая территория.
Показать телефон
В избранное
Меньков Андрей, агентство
6 часов назад"
